ID,prob
164,0.6375710790683671
165,0.5018293120170425
166,0.04370528374115129
167,0.25355292241161553
168,0.21065792558096522
169,0.11725567202189852
170,0.04382741552770327
171,0.04929811839358479
172,0.6592267549607778
173,0.02629180422271542
174,0.5854104630970598
175,0.4275894506846278
176,0.29372807500799836
177,0.071391817109587
178,0.17185055125865586
179,0.38893977694346094
180,0.2812327018527817
181,0.07117505341568885
182,0.3038709455450396
183,0.04295199664971138
184,0.5356350264065849
185,0.07348395985125968
186,0.5876292990221393
187,0.7953002740152398
188,0.4171887774987145
189,0.19103162930027687
190,0.4340491747854447
191,0.04936555602546061
192,0.5819453323732178
193,0.28872958367207663
194,0.44238188863729394
195,0.07262706075381609
196,0.0736205723722171
197,0.15423534341814565
198,0.07209221543375159
199,0.10490045505390087
200,0.3600499307074491
201,0.22176766092440517
202,0.6159788904849223
203,0.20111281913195642
204,0.5421361061612187
205,0.04893890611772174
206,0.2598214134097437
207,0.5312928911030658
208,0.16894943327484083
209,0.15846655878527685
210,0.08392065564491502
211,0.7558094209211267
212,0.3195413336549346
213,0.5999816546606713
214,0.19060404957692298
215,0.2658129962409925
216,0.02421394616501573
217,0.06994363247222979
218,0.20291202016870413
219,0.2041531110139221
220,0.4713790279242828
221,0.10267843384418279
222,0.3865511174901847
223,0.2988951593320453
224,0.5321062861671594
225,0.07298625927946177
226,0.07490952787531253
227,0.09641768178032459
228,0.5519979225776617
229,0.2946011599746212
230,0.5438115114669679
231,0.7678633386774801
232,0.21180228630646764
233,0.06528949201303784
234,0.1785345992987323
235,0.12997141700983067
236,0.17912612271370068
237,0.2429604213259454
238,0.02866621610861261
239,0.4466914277239006
240,0.18847764505745798
241,0.027953092381004036
242,0.037903971356042586
243,0.46576315083178144
244,0.4237966886193312
245,0.3488020369933566
246,0.26526683881310625
247,0.5889052876028468
248,0.3032083973203835
249,0.07086086267603649
250,0.2410917510297102
251,0.045112221672961236
252,0.028517732275257245
253,0.38450978989031337
254,0.04132067470837704
255,0.12149143117188027
256,0.028914618719487792
257,0.5672362776706492
258,0.04968180519185229
259,0.1623773800891793
260,0.12571316235185584
261,0.1782806508825296
262,0.7136063528002241
263,0.1630493830552668
264,0.09309057670198902
265,0.06206802833629446
266,0.5947911745634846
267,0.07885758103287001
268,0.5365353807650689
269,0.028288536066548242
270,0.1743434584540966
271,0.5211576223838448
272,0.6394889953173415
273,0.055733813171554285
274,0.09800354132046601
275,0.13154105986478654
276,0.27705159628034287
277,0.09954266749938154
278,0.3290935291806783
279,0.1071149088409898
280,0.6308770355200433
281,0.05972985763221362
282,0.08090540135961831
283,0.13030513971040178
284,0.1322981308967417
285,0.35297089576864754
286,0.05184741596169726
287,0.08335602107000979
288,0.48644070909567716
289,0.11314321666303442
290,0.0665706444328751
291,0.09076577253637998
292,0.09393738365435851
293,0.058333410272932054
294,0.11799450995843663
295,0.08682924738950272
296,0.5653189858545248
297,0.1833551004515091
298,0.05133861411727079
299,0.05597386511198481
300,0.047939504435636236
301,0.06075296906325703
302,0.4907272745700131
303,0.0719007206255636
304,0.043895963504619585
305,0.48466790685923977
306,0.12300091254766322
307,0.6114303821444913
308,0.3269723653941382
309,0.258413044577972
310,0.572318549713671
311,0.1355904571550098
312,0.4418160431078857
313,0.051387116519446066
314,0.4852301323326619
315,0.6172635109053934
316,0.04748103154598997
317,0.07426937298012665
318,0.1113008988810235
319,0.17265643249994705
320,0.07320026902370548
321,0.22132160581654223
322,0.06524181481776377
323,0.6300671792940375
324,0.7806315520738089
325,0.17254055582731465
326,0.7059145690243442
327,0.042766786336599416
328,0.07993627623234349
329,0.0717003685687115
330,0.13013319177122298
331,0.07947418247287434
332,0.09139394625501565
333,0.6861140172940383
334,0.5328997112603634
335,0.056417308676345805
336,0.08045069333743896
337,0.037278039763733034
338,0.09728630270023968
339,0.058297591603123596
340,0.17401012324977508
341,0.14109779677521062
342,0.3471177156881098
343,0.16680816508357324
344,0.30694719454658603
345,0.07806598200617312
346,0.6841264104782471
347,0.031930256650490194
348,0.17546840058120342
349,0.32746046601486206
350,0.6142463338621406
351,0.34865164212071265
352,0.14660759979808383
353,0.09858241553400798
354,0.19800674865680262
355,0.10349454372033626
356,0.05685745893486089
357,0.03255011344802201
358,0.17657368990527686
359,0.4843957013444253
360,0.5420108810324316
361,0.25354236236563066
362,0.09445588002322378
363,0.19390797202672844
364,0.11094639037323785
365,0.40427584080949813
366,0.38894811921133415
367,0.2778780991141031
368,0.3117135023467221
369,0.5414467000927254
370,0.12182881097199261
371,0.7181385656119043
372,0.139978729768632
373,0.09453879422448626
374,0.14693078385239386
375,0.027017046835531425
376,0.510726596745837
377,0.3720996252010142
378,0.2847747317989594
379,0.0374335020774143
380,0.3446526526061659
381,0.39131434285176286
382,0.8421518877843918
383,0.33785548315222197
384,0.6759812940416612
385,0.23600101295979284
386,0.45205977482313675
387,0.1288316329379914
388,0.7155261440484916
389,0.025637060338970608
390,0.12616392749574115
391,0.49663623049594857
392,0.4492091530005831
393,0.47769226495951955
394,0.12869407497457033
395,0.2576791951767251
396,0.6382381046448778
397,0.6907626767056079
398,0.1117387422007753
399,0.052040501922404184
400,0.3488574985248622
401,0.5238786459626503
402,0.5896337825036644
403,0.06856457998350178
404,0.06803512783710229
405,0.1324453059826604
406,0.08830018786363136
407,0.08829184473771112
408,0.6444680157485044
409,0.33874626016821024
410,0.3926499696789854
411,0.07830707474765614
412,0.0584401995728818
413,0.47716943886757035
414,0.3092707148680858
415,0.12017967429380202
416,0.08761483788610118
417,0.6649813601156417
418,0.03881746223245303
419,0.4494674645348953
420,0.3694284467116043
421,0.3190495218609402
422,0.16862420014901852
423,0.060399711499440005
424,0.05072162698553479
425,0.5798376630912931
426,0.3624299723324675
427,0.5479296668278095
428,0.6572635659380699
429,0.578527379724419
430,0.13173087752787904
431,0.12766624388763925
432,0.28374602064871246
433,0.1542037588140459
434,0.5119383509858642
435,0.7651968239959931
436,0.26155962752439205
437,0.048752776572792485
438,0.07441564307155621
439,0.5836217465180191
440,0.5488268280940981
441,0.30489281558185294
442,0.08932384589352928
443,0.27480092526904293
444,0.20219654121457112
445,0.15668979382267026
446,0.18299230939604705
447,0.138918645755739
448,0.13776524143071517
449,0.15438675503389787
450,0.44983223448052445
451,0.46761887599109686
452,0.2877832462473823
453,0.46257602810242643
454,0.08605488297413262
455,0.039681870310674494
456,0.08842820494372451
457,0.45170076753232746
458,0.2104005929861217
459,0.07415059477218179
460,0.2892067757486205
461,0.575428173301858
462,0.17492039573506235
463,0.4675102176718436
464,0.05742920904056154
465,0.20395892436477797
466,0.3150060642945031
467,0.10611767300398138
468,0.08155409253459522
469,0.06645774181466771
470,0.1394823124479156
471,0.10505556347342086
472,0.2374401872210191
473,0.23767150532797182
474,0.019867136419027546
475,0.17679107846322564
476,0.37594400705310244
477,0.7406567727828938
478,0.04380638367071392
479,0.722206302307972
480,0.39447884298215524
481,0.30341072063036456
482,0.11236874189339909
483,0.6440014877453724
484,0.5081468000883429
485,0.12206682092328738
486,0.42773592256374104
487,0.47349299143479473
488,0.5943629477632301
489,0.46841227692667947
490,0.041658393142544006
491,0.5754588070077532
492,0.3166941510265631
493,0.1165421939362613
494,0.09150133460058739
495,0.2154676531131915
496,0.5049851502403728
497,0.0916553241461591
498,0.44440415676152184
499,0.5493961937944696
500,0.30013037736610204
501,0.2124233003679626
502,0.3488478614267223
503,0.1781864647210987
504,0.5780125371131453
505,0.6180009186880713
506,0.5281506790155162
507,0.023822024517746752
508,0.5588183430926466
509,0.2898470221215683
510,0.18994463440907372
511,0.34932223849264094
512,0.15057724321068305
513,0.3143427609955874
514,0.12596535225258915
515,0.10266148298876826
516,0.12698998984319435
517,0.11654746714335142
518,0.2971221603795297
519,0.3433402485644176
520,0.6317155621642154
521,0.6857174216762661
522,0.07182815700603194
523,0.33319905680445877
524,0.09663063622074901
525,0.30252797764181816
526,0.03256493405647287
527,0.6820752508566983
528,0.08915881922055131
529,0.6832883825547301
530,0.03656612380152158
531,0.07531295710875203
532,0.04798989725282835
533,0.11982658043225702
534,0.4216036690861627
535,0.05623015342172794
536,0.05916424310481675
537,0.4268951169765263
538,0.5174208949348431
539,0.43820316642643165
540,0.06471205533647878
541,0.3623392629927399
542,0.30659701837315206
543,0.06093948533368572
544,0.052134017516209344
545,0.17497752705579528
546,0.6238113622904189
547,0.17003047646171343
548,0.24157988023235644
549,0.10674124109447719
550,0.11650224556515922
551,0.1459711160288265
552,0.49219050698562034
553,0.08602165297519226
554,0.015065150643759344
555,0.5061097990936766
556,0.06794325485695807
557,0.2352699445929945
558,0.286635809239372
559,0.37063641833350963
560,0.3398707617581463
561,0.6848685219940301
562,0.4159415275994572
563,0.11432204028126869
564,0.24639747454869113
565,0.10217318899337288
566,0.04095562130192044
567,0.05288101878944735
568,0.30247086085632224
569,0.6665308145326926
570,0.06064358061123662
571,0.2675309255390536
572,0.4788551881078871
573,0.4533483481940392
574,0.3690744105715119
575,0.03939947751488609
576,0.271971814823412
577,0.05652704469418564
578,0.5153970342672635
579,0.09716872665277869
580,0.04545174800667074
581,0.4294008894517683
582,0.1252301678437112
583,0.2339560085976289
584,0.18526077757262274
585,0.2945265238555766
586,0.08372792879184836
587,0.31842987955660945
588,0.034389257294453225
589,0.06540740775012666
590,0.32897658680163916
591,0.25536858885283337
592,0.16576846538312415
593,0.09092223840378293
594,0.25912504984642437
595,0.08655060777832087
596,0.13609341787263515
597,0.4009019019466283
598,0.468889301105648
599,0.25125510147268837
600,0.6204905803037059
601,0.25851683281939586
602,0.15978274846725488
603,0.6646146552950771
604,0.42685544755473903
605,0.3363111483654494
606,0.5531745605147284
607,0.05869902204065986
608,0.518681424590254
609,0.2844824978176188
610,0.3942968140296927
611,0.20045470946114904
612,0.15935687021511352
613,0.1362132067493113
614,0.19015437269081112
615,0.3192784580895167
616,0.260784276350913
617,0.1453473714123052
618,0.056809010286171704
619,0.8150853262729496
620,0.4517930925215986
621,0.05132316561426576
622,0.12219808079325478
623,0.163126442246221
624,0.4131280937963907
625,0.38114193276427827
626,0.01939674594269824
627,0.4416560548269229
628,0.2641983270808268
629,0.3939287458167276
630,0.2634467219576174
631,0.7690416045294882
632,0.06999210997386023
633,0.582161310634983
634,0.023644843056331532
635,0.1333082732073501
636,0.10899149175070426
637,0.4681145347431421
638,0.08442196836677686
639,0.26454999691386094
640,0.05723380753724338
641,0.2105207051942784
642,0.685056054268872
643,0.5941982230029166
644,0.03052314655191657
645,0.12741121317269608
646,0.606723661306425
647,0.4949021300336385
648,0.28988902931633204
649,0.14129831293758724
650,0.45399242015257596
651,0.3778846115216605
652,0.1492635835190416
653,0.4145173352151341
654,0.19812264613453806
655,0.059631157403682744
656,0.04356506612702522
657,0.09070794910284048
658,0.16386571688636223
659,0.032556928248881074
660,0.5400720698254449
661,0.5100965346164391
662,0.3532424193423005
663,0.0757547375039521
664,0.05781176426971371
665,0.41569179930100897
666,0.18656992266797226
667,0.0892194990574213
668,0.3329645991933373
669,0.4254607367463228
670,0.35860068105873166
671,0.16977795156774736
672,0.40091136980086106
673,0.3547715473170602
674,0.08071201159481425
675,0.08127098033834043
676,0.6723992229465909
677,0.043340720631821525
678,0.37521639597398276
679,0.14033703252197763
680,0.31561234701890517
681,0.20743507243836812
682,0.2521878315408073
683,0.2570228271383493
684,0.16314262809666238
685,0.18098261571923033
686,0.02563188095815569
687,0.11363156348232906
688,0.06528323030972612
689,0.12915236756870957
690,0.11298798353879078
691,0.1768114116135134
692,0.3160495041693372
693,0.11904308781572309
694,0.46634060060514176
695,0.6004122968208836
696,0.06985118796442234
697,0.1551455484212008
698,0.15451097402695718
699,0.510397233334641
700,0.41109952037488573
701,0.4577846094658669
702,0.0787500096168751
703,0.15461984874112306
704,0.341917039003203
705,0.09439753845195524
706,0.34943977685497435
707,0.32041425647461513
708,0.2343365739787291
709,0.151491864949812
710,0.4903166930263464
711,0.02420987552071928
712,0.32725726115300535
713,0.07539275857396409
714,0.333775851004797
715,0.08838900808570324
716,0.06701671518899047
717,0.09488443726028102
718,0.1019034189808724
719,0.24196662030691524
720,0.08808691928266171
721,0.2717967111601306
722,0.09629671370072186
723,0.1725575548793434
724,0.25166892512103717
725,0.6012219483950503
726,0.4931160881445729
727,0.06762642751856197
728,0.05827251297769828
729,0.03512846031237753
730,0.15865035247632062
731,0.06802035757629873
732,0.33000816201069455
733,0.17908027977228788
734,0.28712911438470645
735,0.07225421978251723
736,0.19777034449700603
737,0.19020303834093025
738,0.07560138888705943
739,0.051367892728216236
740,0.13385067267186193
741,0.05301901776180239
742,0.47086689885231775
743,0.5233916815936732
744,0.12061851749856768
745,0.06332109302181939
746,0.1302789255484337
747,0.0487198089517606
748,0.1349895276169905
749,0.4775917491610367
750,0.26671462438822624
751,0.18705768897411928
752,0.180895093725035
753,0.28482728231496807
754,0.7665048627836841
755,0.08606100170818622
756,0.3571089044784011
757,0.11090792795327896
758,0.259325517484757
759,0.055358032862244236
760,0.1077509527977943
761,0.13667998434517614
762,0.42015650873895044
763,0.05818155987897964
764,0.03541064606212346
765,0.5116492491649511
766,0.1710842653094645
767,0.05768089714509226
768,0.02430895469734897
769,0.5550537390240846
770,0.14369359280535973
771,0.3259541976799884
772,0.6093329819353205
773,0.4044471923299747
774,0.18385823489233014
775,0.5805859038776657
776,0.46833848747606327
777,0.14322586365899642
778,0.17766304834726318
779,0.09713906686489851
780,0.07272421130025919
781,0.21693499438815061
782,0.06867488477766676
783,0.08209076457720095
784,0.04484711898261673
785,0.6112964879219136
786,0.16874594833647755
787,0.09726947246238236
788,0.39733550100313375
789,0.5174187374842041
790,0.4664730514706361
791,0.4557373129641216
792,0.11628944195316722
793,0.06071403179864524
794,0.17244139708137896
795,0.22078266473966
796,0.5778036259347289
797,0.5764325462271298
798,0.25496757516805535
799,0.6326722966909335
800,0.039162095964651956
801,0.228743368452812
802,0.03887633313320096
803,0.3624405730609653
804,0.2106462162885964
805,0.07506046244968141
806,0.1777108136478304
807,0.1279376245292501
808,0.3936992349134798
809,0.3066475942391074
810,0.6055115304546363
811,0.1758569980955042
812,0.2670443957173146
813,0.05622162755392124
814,0.534231681279266
815,0.061838777810596685
816,0.4843369009740068
817,0.053870554139609325
818,0.06080473845165139
819,0.10852367627514485
820,0.07794875664433373
821,0.08281043584979914
822,0.3226015299336406
823,0.0979972195519477
824,0.030923275301925172
825,0.0378047924881511
826,0.47858313547457115
827,0.07434478627925639
828,0.2568966811991656
829,0.3233389255770197
830,0.13071564771605154
831,0.5477716251338882
832,0.40310616709298075
833,0.4239537918638867
834,0.2381972831238931
835,0.039923258579790774
836,0.08716794116409779
837,0.13581258754581763
838,0.032137531291515184
839,0.10025858111758354
840,0.569141623474026
841,0.033604835113069026
842,0.5568309224951149
843,0.1786149270201377
844,0.7705276534591707
845,0.3332725063514912
846,0.06186834539061088
847,0.20912154323334745
848,0.04808524496051391
849,0.31197304115409763
850,0.1526473021744256
851,0.0777428133580734
852,0.3806516531505981
853,0.10356346651517946
854,0.8950214550221515
855,0.3384091733521316
856,0.6474049369689038
857,0.2816667613219052
858,0.3352866966932069
859,0.19940457910308002
860,0.419058987892376
861,0.05925664732868636
862,0.23086632194117626
863,0.1670943597084133
864,0.10212989798727554
865,0.5121302284195163
866,0.420163619732339
867,0.4787608445615012
868,0.2877293873497341
869,0.3500949375796068
870,0.06680088902702433
871,0.3628819580493063
872,0.10058052409885247
873,0.1970165670369163
874,0.14787123996982948
875,0.04681451643249175
876,0.0950443776088414
877,0.26338714354469833
878,0.33710998912332896
879,0.035159619477759044
880,0.6802461850542684
881,0.6039966473381181
882,0.3526251841944599
883,0.06639453417880813
884,0.5659703472512588
885,0.2274548716185269
886,0.057151347156199926
887,0.26876731529221426
888,0.06987821529671308
889,0.5319035646015821
890,0.4009242565047042
891,0.35916175331798883
892,0.6803653498689314
893,0.595078480170203
894,0.11579923092941632
895,0.3200707999792289
896,0.2971376072789643
897,0.48155540170181466
898,0.08845103298696096
899,0.06105498267047401
900,0.42709985462108396
901,0.28808442553054875
902,0.6490333482528272
903,0.7590928630195976
904,0.20194115239870902
905,0.5948751780887539
906,0.048746833573506544
907,0.4422861454265225
908,0.20224149074262038
909,0.19734883363607172
910,0.3830811517825698
911,0.16770004022908572
912,0.347877302093267
913,0.06930296656422268
914,0.05604777085000408
915,0.35664224155267243
916,0.1776398244934241
917,0.6352109150173332
918,0.2564170471337882
919,0.05872201044221171
920,0.4563390548663647
921,0.3941688958501951
922,0.5309490651553026
923,0.34224832789613735
924,0.6014003952000762
925,0.5341505816493279
926,0.5145090771609313
927,0.08523600878265412
928,0.2856031694858428
929,0.06572994928519958
930,0.1733845142981138
931,0.4581572438568593
932,0.10698368503982472
933,0.13555014613461752
934,0.7514554135243259
935,0.07506423324067008
936,0.16822889276586078
937,0.15620652051344966
938,0.19291577587271505
939,0.6364225518037393
940,0.189350938891238
941,0.09746207852798114
942,0.643903275937517
943,0.06995498120032016
944,0.15210431840315763
945,0.15802991068575534
946,0.4591389776025994
947,0.0639581654814755
948,0.2917759992693636
949,0.12652691602753094
950,0.0369481237621166
951,0.36285165326938706
952,0.1337024643906699
953,0.2004073667058687
954,0.11039835951809857
955,0.12733359764812832
956,0.08337777508665721
957,0.6177154734004554
958,0.10082327537408725
959,0.7075493012878008
960,0.13754294351540566
961,0.2552619788783569
962,0.5846727901202913
963,0.11989537409451827
964,0.24897442461566335
965,0.4563278590611582
966,0.08494538699473524
967,0.1272028894348862
968,0.13248625677900847
969,0.024244309377333347
970,0.5403743847468276
971,0.052613247415111974
972,0.26081103298914515
973,0.4236632503873347
974,0.06006330131906393
975,0.2070687531337812
976,0.5962697969826704
977,0.15132861851361232
978,0.22634012486277577
979,0.178892811734779
980,0.05423349657584606
981,0.09816394700554323
982,0.6462050028814759
983,0.06829619733804602
984,0.03703650762898141
985,0.4255448740444684
986,0.13755531234579052
987,0.06463214796793199
988,0.07530229909359082
989,0.030821779284788523
990,0.3616266534577342
991,0.3574024851998486
992,0.03119536250181826
993,0.07753643240314455
994,0.031012772252828093
995,0.5622542610711782
996,0.46008715435017977
997,0.2179156883143252
998,0.6781664884180683
999,0.09562065549128475
1000,0.18310570959845562
1001,0.17937761787978732
1002,0.25448499593290447
1003,0.07470838590450844
1004,0.5456582507897408
1005,0.5905251430057742
1006,0.09357114300702418
1007,0.30141018509608986
1008,0.23142747094047295
1009,0.16282183382839116
1010,0.12040388898445328
1011,0.044335321646368976
1012,0.058749334015587705
1013,0.7333350117836119
1014,0.044789680543696204
1015,0.30224316095246656
1016,0.2345154308832482
1017,0.358905686813467
1018,0.5011264462466233
1019,0.409551464296603
1020,0.38219235385170375
1021,0.17947540177144317
1022,0.3323578283958163
1023,0.34429108165785327
1024,0.36692231765028593
1025,0.03729258436471821
1026,0.45120431381834275
1027,0.3369114732111542
1028,0.2584270511402025
1029,0.12063653887683347
1030,0.11885202833162684
1031,0.13818952458517342
1032,0.236175540621962
1033,0.2900658601178064
1034,0.07603724281137894
1035,0.1115665070973913
1036,0.310166531716202
1037,0.07440336508860738
1038,0.34162484532203746
1039,0.03745634051807353
1040,0.47896997011183096
1041,0.40172518834765497
1042,0.08767131848376472
1043,0.4599006283830499
1044,0.041185459886206595
1045,0.595475990189487
1046,0.0600872547473025
1047,0.1357779592146755
1048,0.11708906480266172
1049,0.38978723366788187
1050,0.08757168301782396
1051,0.21477270721961328
1052,0.48274978824841364
1053,0.04166809329070829
1054,0.27566935797824876
1055,0.31636792371164957
1056,0.17892226807866723
1057,0.13868323915987515
1058,0.03370293470805938
1059,0.04790932629676063
1060,0.03834585719929513
1061,0.06603672715131371
1062,0.367903176594937
1063,0.22919034568306576
1064,0.25877801770387177
1065,0.05138245159906886
1066,0.7188298638708311
1067,0.3187169733086326
1068,0.10932619166236503
1069,0.3879330438538764
1070,0.03319136506624487
1071,0.03127930493174913
1072,0.30667871391991475
1073,0.0705673995002992
1074,0.6093826944876197
1075,0.5573149132093813
1076,0.07107104785832645
1077,0.4369523217351622
1078,0.3823742771765168
1079,0.36615381052165646
1080,0.24946941675186135
1081,0.058816124444649745
1082,0.19408394968261394
1083,0.38431359007758215
1084,0.2318517826833474
1085,0.25489500305183577
1086,0.045367991558987755
1087,0.6777350303090212
1088,0.30636832847532003
1089,0.1113922136039687
1090,0.6610366860914281
1091,0.2145282648246924
1092,0.2022535827583158
1093,0.5063082556300249
1094,0.08614056914111816
1095,0.22960317870752542
1096,0.23329210010806278
1097,0.7181161733572539
1098,0.045698515229787566
1099,0.08677067261206822
1100,0.19713048322757606
1101,0.6300462558785327
1102,0.15683628760511145
1103,0.2814278212562411
1104,0.46644024150444957
1105,0.18393093121045376
1106,0.21622804252264036
1107,0.19281823835142642
1108,0.4865821364795762
1109,0.6146934059391468
1110,0.6416948450447169
1111,0.3679835180386106
1112,0.46648375690457367
1113,0.21306400423716454
1114,0.07960141871974405
1115,0.03861537091877592
1116,0.39439365528177894
1117,0.06981518249707862
1118,0.6117201466885657
1119,0.03489154168305748
1120,0.11591401315505259
1121,0.20625486645133995
1122,0.5881120321077004
1123,0.09760841718794105
1124,0.18856134769898067
1125,0.7194034987932707
1126,0.08729870016150042
1127,0.2026611609639721
1128,0.4502807538451888
1129,0.3629433830801247
1130,0.07689453255119845
1131,0.6647311139767419
1132,0.07450038733253853
1133,0.03195353498155919
1134,0.556367164927102
1135,0.2211867611091099
1136,0.565828555539013
1137,0.02440288542590783
1138,0.7085470938615578
1139,0.18211777174873037
1140,0.0585218025460615
1141,0.05413135258581124
1142,0.2916303802045565
1143,0.7531010664262189
1144,0.08739042096340857
1145,0.1881282023376793
1146,0.21125907486690018
1147,0.37586410741080906
1148,0.46065300090606526
1149,0.3928196033428686
1150,0.04960720630790733
1151,0.31141242443298334
1152,0.4169212337308469
1153,0.10791079051030524
1154,0.056313397976863806
1155,0.12009100877927296
1156,0.20406470752671757
1157,0.07655579748819805
1158,0.6389593134615055
1159,0.07826233989639053
1160,0.08639710257344665
1161,0.14191081019906215
1162,0.4558678192781215
1163,0.12391827383006437
1164,0.2953892064032587
1165,0.25158489790627586
1166,0.03415953997574512
1167,0.13957203311819583
1168,0.6975882230399525
1169,0.21648399948424557
1170,0.03153987954564488
1171,0.25774985376537796
1172,0.5252631228086735
1173,0.07836204239559852
1174,0.13945726782355813
1175,0.02861929747067124
1176,0.6887920892905116
1177,0.09756586378826607
1178,0.3722725631642046
1179,0.3111115560206571
1180,0.16183612704847078
1181,0.2862723174239167
1182,0.060771083078343814
1183,0.03489029686108406
1184,0.07305478564040059
1185,0.3267074047668086
1186,0.07768758684263827
1187,0.160037673452688
1188,0.49048011203929553
1189,0.047509028006066746
1190,0.16740874004268025
1191,0.17494217471847767
1192,0.10308118585793498
1193,0.04369809925443373
1194,0.16007640230365464
1195,0.29988126115762564
1196,0.1614925032172427
1197,0.1217976735755661
1198,0.2139134930508855
1199,0.0459083735583568
1200,0.425101963708779
1201,0.10099787232896343
1202,0.7269455712816524
1203,0.07917032413571452
1204,0.1139232744000962
1205,0.06013815431614172
1206,0.45878359782097833
1207,0.11401650934502015
1208,0.1138343004208517
1209,0.4574781671251648
1210,0.0701394831116331
1211,0.16443084112165002
1212,0.6102842349499915
1213,0.3375782121023985
1214,0.29868997577605305
1215,0.03330279600230877
1216,0.04866472870929194
1217,0.44704565088740417
1218,0.07553574787007522
1219,0.3439330750828822
1220,0.6736069518223781
1221,0.03646752370852746
1222,0.2162113767674934
1223,0.06962082054887643
1224,0.1045034880285146
1225,0.08276378036412435
1226,0.17373356460038655
1227,0.05485611443130474
1228,0.05183448914462023
1229,0.14737171063507032
1230,0.12646749473054927
1231,0.1022153179432636
1232,0.07337985793150296
1233,0.11055576048168661
1234,0.05859320467374869
1235,0.07983987787024768
1236,0.35502849885770305
1237,0.08430358528989486
1238,0.06792437954279229
1239,0.04842266410195248
1240,0.37687334307746656
1241,0.3564225520485069
1242,0.6556215333115238
1243,0.21881646076719855
1244,0.035680891360524256
1245,0.36513015390430337
1246,0.08091717000108326
1247,0.17192245208798881
1248,0.5566883206720056
1249,0.40832593420611013
1250,0.31761796493741073
1251,0.1219013170440617
1252,0.04004700942357739
1253,0.07428182017974713
